fecha,ciudad,visitas_tienda,pedidos_tienda,pedidos_click_collect,tasa_conversion_tienda_pct,sesiones_web,pedidos_online,tasa_conversion_web_pct,rebajas_flag,black_friday_flag,navidad_flag,payday_flag,festivo_local_flag,lluvia_indice,temperatura_media_c,turismo_indice,incidencia_ecommerce_flag
2024-02-27,Madrid,37,8.0,5.0,0.2179,489,12.0,0.0348,0,0,0,1,0,49.6,13.6,12.7,0
2024-02-27,Barcelona,26,6.0,4.0,0.2309,247,6.0,0.0404,0,0,0,1,0,55.9,21.5,43.1,0
2024-02-27,Valencia,20,4.0,1.0,0.1983,167,6.0,0.0419,0,0,0,1,0,66.2,12.8,38.6,0
2024-02-27,Sevilla,5,1.0,1.0,0.2067,123,3.0,0.0326,0,0,0,1,0,54.4,15.9,19.9,0
2024-02-27,Malaga,39,8.0,2.0,0.2068,120,3.0,0.0416,0,0,0,1,0,66.1,16.1,46.9,0
2024-02-27,Zaragoza,41,8.0,1.0,0.1959,89,2.0,0.0336,0,0,0,1,0,47.5,8.5,28.6,0
2024-02-27,Bilbao,33,7.0,1.0,0.2132,135,4.0,0.0371,0,0,0,1,0,63.8,14.6,23.0,0
2024-02-27,Murcia,16,3.0,1.0,0.1841,173,5.0,0.0348,0,0,0,1,0,69.9,15.7,14.1,0
2024-02-27,Palma,15,3.0,3.0,0.2014,191,4.0,0.0366,0,0,0,1,0,54.9,17.7,46.3,0
2024-02-27,A Coruna,21,4.0,6.0,0.1945,209,2.0,0.0383,0,0,0,1,0,76.1,9.8,11.2,0
2024-02-28,Madrid,31,8.0,6.0,0.259,342,7.0,0.038,0,0,0,1,0,33.2,12.7,47.3,0
2024-02-28,Barcelona,30,7.0,5.0,0.2322,500,10.0,0.03,0,0,0,1,0,20.2,14.1,35.6,0
2024-02-28,Valencia,41,9.0,1.0,0.22,83,2.0,0.0362,0,0,0,1,0,57.4,17.9,39.1,0
2024-02-28,Sevilla,43,10.0,1.0,0.2308,273,9.0,0.0366,0,0,0,1,0,49.0,12.8,30.4,0
2024-02-28,Malaga,13,3.0,3.0,0.2281,176,4.0,0.0397,0,0,0,1,0,49.7,15.1,74.6,0
2024-02-28,Zaragoza,15,3.0,4.0,0.1967,188,3.0,0.0372,0,0,0,1,0,68.1,13.4,0.0,0
2024-02-28,Bilbao,31,6.0,0.0,0.191,47,2.0,0.043,0,0,0,1,0,89.1,9.1,14.5,0
2024-02-28,Murcia,5,1.0,2.0,0.2049,114,2.0,0.035,0,0,0,1,0,44.7,11.5,41.1,0
2024-02-28,Palma,23,5.0,5.0,0.2176,152,1.0,0.0396,0,0,0,1,0,52.2,15.2,53.8,0
2024-02-28,A Coruna,15,3.0,2.0,0.1967,220,7.0,0.041,0,0,0,1,0,85.9,16.6,3.0,0
2024-02-29,Madrid,35,7.0,2.0,0.1989,285,8.0,0.0351,0,0,0,1,0,70.4,15.7,8.6,0
2024-02-29,Barcelona,42,10.0,4.0,0.2398,265,7.0,0.0415,0,0,0,1,0,40.0,16.9,28.8,0
2024-02-29,Valencia,13,3.0,3.0,0.2363,163,2.0,0.0307,0,0,0,1,0,29.8,13.4,44.2,0
2024-02-29,Sevilla,26,6.0,1.0,0.232,161,5.0,0.0374,0,0,0,1,0,60.9,16.1,35.4,0
2024-02-29,Malaga,29,6.0,1.0,0.2097,118,4.0,0.0423,0,0,0,1,0,69.1,13.3,44.4,0
2024-02-29,Zaragoza,15,3.0,3.0,0.2028,210,5.0,0.038,0,0,0,1,0,55.0,12.7,12.5,0
2024-02-29,Bilbao,22,4.0,1.0,0.1836,75,2.0,0.0398,0,0,0,1,0,98.4,10.0,0.0,0
2024-02-29,Murcia,6,1.0,1.0,0.1812,156,5.0,0.0385,0,0,0,1,0,69.2,17.2,35.2,0
2024-02-29,Palma,17,4.0,3.0,0.2316,170,3.0,0.0353,0,0,0,1,0,49.7,15.8,44.4,0
2024-02-29,A Coruna,34,7.0,2.0,0.2032,214,5.0,0.0327,0,0,0,1,0,72.6,13.2,2.2,0
2024-03-01,Madrid,34,8.0,4.0,0.2377,383,8.0,0.0313,0,0,0,1,0,30.4,14.8,29.5,0
2024-03-01,Barcelona,47,10.0,6.0,0.2123,333,8.0,0.0421,0,0,0,1,0,55.6,21.3,30.6,0
2024-03-01,Valencia,47,10.0,2.0,0.2134,262,6.0,0.0305,0,0,0,1,0,46.8,16.3,8.2,0
2024-03-01,Sevilla,55,12.0,1.0,0.2181,103,3.0,0.0387,0,0,0,1,0,62.1,18.6,24.1,0
2024-03-01,Malaga,45,9.0,1.0,0.2012,91,2.0,0.0328,0,0,0,1,0,49.0,13.8,41.6,0
2024-03-01,Zaragoza,38,7.0,2.0,0.1859,125,3.0,0.0401,0,0,0,1,0,77.5,10.1,14.4,0
2024-03-01,Bilbao,21,4.0,4.0,0.1939,257,5.0,0.0351,0,0,0,1,0,70.4,17.7,0.0,0
2024-03-01,Murcia,29,6.0,1.0,0.2104,56,1.0,0.0359,0,0,0,1,0,55.1,12.9,4.4,0
2024-03-01,Palma,24,5.0,3.0,0.2045,249,7.0,0.0401,0,0,0,1,0,65.7,13.3,54.9,0
2024-03-01,A Coruna,32,6.0,0.0,0.1894,120,5.0,0.0417,0,0,0,1,0,92.9,10.3,15.3,0
2024-03-02,Madrid,64,14.0,4.0,0.2193,386,10.0,0.0363,0,0,0,1,0,41.9,11.0,42.7,0
2024-03-02,Barcelona,84,19.0,8.0,0.2271,371,5.0,0.0351,0,0,0,1,0,49.2,18.3,42.2,0
2024-03-02,Valencia,47,10.0,4.0,0.2112,266,6.0,0.0376,0,0,0,1,0,50.7,16.6,50.2,0
2024-03-02,Sevilla,37,7.0,3.0,0.1885,195,5.0,0.041,0,0,0,1,0,62.2,20.3,17.6,0
2024-03-02,Malaga,39,8.0,2.0,0.2031,220,6.0,0.0364,0,0,0,1,0,58.8,18.5,45.3,0
2024-03-02,Zaragoza,18,4.0,2.0,0.217,126,3.0,0.0397,0,0,0,1,0,52.6,9.1,0.0,0
2024-03-02,Bilbao,15,3.0,1.0,0.2007,67,2.0,0.0446,0,0,0,1,0,77.0,16.5,0.0,0
2024-03-02,Murcia,27,6.0,3.0,0.2257,132,2.0,0.0377,0,0,0,1,0,69.9,16.7,28.4,0
2024-03-02,Palma,24,5.0,2.0,0.2063,150,3.0,0.0334,0,0,0,1,0,67.3,17.7,50.1,0
2024-03-02,A Coruna,37,7.0,1.0,0.1871,81,2.0,0.0369,0,0,0,1,0,86.9,16.8,52.4,0
2024-03-03,Madrid,48,11.0,2.0,0.2296,303,9.0,0.0362,0,0,0,1,0,50.0,11.9,27.2,0
2024-03-03,Barcelona,22,5.0,8.0,0.2274,602,13.0,0.0349,0,0,0,1,0,45.7,15.4,57.4,0
2024-03-03,Valencia,29,6.0,0.0,0.2044,69,3.0,0.0433,0,0,0,1,0,77.0,19.0,41.3,0
2024-03-03,Sevilla,53,11.0,1.0,0.2087,213,7.0,0.0376,0,0,0,1,0,58.0,16.0,13.9,0
2024-03-03,Malaga,51,11.0,2.0,0.217,229,7.0,0.0393,0,0,0,1,0,46.3,17.7,39.7,0
2024-03-03,Zaragoza,9,2.0,1.0,0.2228,101,2.0,0.0298,0,0,0,1,0,53.6,5.9,17.9,0
2024-03-03,Bilbao,21,4.0,1.0,0.1871,168,6.0,0.0416,0,0,0,1,0,99.6,13.9,19.2,0
2024-03-03,Murcia,30,6.0,0.0,0.2015,116,4.0,0.0344,0,0,0,1,0,58.0,20.2,26.3,0
2024-03-03,Palma,25,5.0,2.0,0.2013,218,6.0,0.0367,0,0,0,1,0,61.1,16.9,36.9,0
2024-03-03,A Coruna,31,6.0,2.0,0.1909,123,3.0,0.0405,0,0,0,1,0,79.9,13.6,8.7,0
2024-03-04,Madrid,39,9.0,1.0,0.2301,313,9.0,0.032,0,0,0,1,0,39.2,11.6,5.4,0
2024-03-04,Barcelona,49,12.0,4.0,0.2441,440,11.0,0.0341,0,0,0,1,0,42.8,13.2,39.0,0
2024-03-04,Valencia,38,8.0,3.0,0.2116,214,5.0,0.0374,0,0,0,1,0,49.5,14.6,28.0,0
2024-03-04,Sevilla,47,11.0,0.0,0.2317,110,4.0,0.0365,0,0,0,1,0,47.5,18.0,28.2,0
2024-03-04,Malaga,27,6.0,0.0,0.2258,139,5.0,0.0359,0,0,0,1,0,30.2,20.5,48.8,0
2024-03-04,Zaragoza,20,4.0,0.0,0.1963,90,3.0,0.0334,0,0,0,1,0,33.6,12.1,4.3,0
2024-03-04,Bilbao,22,4.0,1.0,0.1803,160,5.0,0.0375,0,0,0,1,0,68.7,16.3,25.0,0
2024-03-04,Murcia,9,2.0,1.0,0.2352,111,3.0,0.0361,0,0,0,1,0,43.6,17.3,41.2,0
2024-03-04,Palma,20,5.0,1.0,0.2483,135,4.0,0.0371,0,0,0,1,0,41.6,12.2,56.5,0
2024-03-04,A Coruna,5,1.0,0.0,0.2056,26,1.0,0.0383,0,0,0,1,0,76.0,13.7,19.2,0
2024-03-05,Madrid,33,7.0,4.0,0.2111,316,8.0,0.0379,0,0,0,1,0,34.8,11.8,40.6,0
2024-03-05,Barcelona,50,11.0,3.0,0.2193,261,7.0,0.0383,0,0,0,1,0,52.7,16.9,19.0,0
2024-03-05,Valencia,18,4.0,1.0,0.228,129,3.0,0.031,0,0,0,1,0,47.8,17.6,31.8,0
2024-03-05,Sevilla,17,4.0,1.0,0.2362,159,5.0,0.0378,0,0,0,1,0,64.5,15.6,16.0,0
2024-03-05,Malaga,13,3.0,2.0,0.2279,153,4.0,0.0392,0,0,0,1,0,71.7,17.6,58.6,0
2024-03-05,Zaragoza,15,3.0,1.0,0.2024,76,2.0,0.0396,0,0,0,1,0,59.5,14.7,0.0,0
2024-03-05,Bilbao,15,3.0,2.0,0.199,183,5.0,0.0383,0,0,0,1,0,73.1,16.4,13.6,0
2024-03-05,Murcia,32,6.0,3.0,0.1889,96,1.0,0.0415,0,0,0,1,0,79.6,15.6,32.2,0
2024-03-05,Palma,10,2.0,3.0,0.2046,213,4.0,0.0329,0,0,0,1,0,57.5,19.0,53.0,0
2024-03-05,A Coruna,24,4.0,5.0,0.1657,256,5.0,0.039,0,0,0,1,0,92.8,9.1,29.4,0
2024-03-06,Madrid,52,10.0,2.0,0.1905,354,10.0,0.0339,0,0,0,0,0,71.1,15.3,26.5,0
2024-03-06,Barcelona,28,7.0,7.0,0.2478,636,11.0,0.0283,0,0,0,0,0,39.1,16.6,52.6,0
2024-03-06,Valencia,40,9.0,4.0,0.2275,184,2.0,0.0326,0,0,0,0,0,38.3,18.2,12.5,0
2024-03-06,Sevilla,21,4.0,2.0,0.1935,414,11.0,0.0314,0,0,0,0,0,59.4,14.6,30.2,0
2024-03-06,Malaga,35,7.0,0.0,0.1995,146,5.0,0.0343,0,0,0,0,0,73.9,17.7,45.6,0
2024-03-06,Zaragoza,26,5.0,0.0,0.1947,25,1.0,0.0393,0,0,0,0,0,54.3,14.7,3.7,0
2024-03-06,Bilbao,30,6.0,4.0,0.198,256,5.0,0.0352,0,0,0,0,0,83.5,18.4,32.2,0
2024-03-06,Murcia,23,5.0,1.0,0.222,222,5.0,0.027,0,0,0,0,0,41.7,18.0,26.0,0
2024-03-06,Palma,9,2.0,1.0,0.2197,97,2.0,0.0308,0,0,0,0,0,40.7,20.3,35.8,0
2024-03-06,A Coruna,17,3.0,1.0,0.1778,79,2.0,0.038,0,0,0,0,0,83.8,13.4,28.6,0
2024-03-07,Madrid,43,9.0,3.0,0.2097,303,7.0,0.033,0,0,0,0,0,57.6,13.2,22.0,0
2024-03-07,Barcelona,44,9.0,6.0,0.2062,461,9.0,0.0325,0,0,0,0,0,61.6,15.3,23.5,0
2024-03-07,Valencia,28,6.0,0.0,0.2128,201,7.0,0.0349,0,0,0,0,0,55.5,15.7,51.3,0
2024-03-07,Sevilla,25,5.0,4.0,0.201,327,6.0,0.0305,0,0,0,0,0,54.9,18.4,27.9,0
2024-03-07,Malaga,9,2.0,4.0,0.2145,211,3.0,0.0331,0,0,0,0,0,62.0,18.4,54.4,0
2024-03-07,Zaragoza,22,5.0,2.0,0.2265,208,4.0,0.0289,0,0,0,0,0,41.2,12.4,23.3,0
2024-03-07,Bilbao,16,3.0,3.0,0.1896,221,4.0,0.0317,0,0,0,0,0,59.7,13.8,11.9,0
2024-03-07,Murcia,41,10.0,2.0,0.2437,188,3.0,0.0266,0,0,0,0,0,19.7,15.2,34.8,0
2024-03-07,Palma,41,9.0,2.0,0.2203,230,5.0,0.0304,0,0,0,0,0,57.0,16.8,33.6,0
2024-03-07,A Coruna,29,5.0,2.0,0.1713,74,1.0,0.0408,0,0,0,0,0,79.5,18.3,25.1,0
2024-03-08,Madrid,30,7.0,2.0,0.2356,282,8.0,0.0355,0,0,0,0,0,40.7,16.2,26.3,0
2024-03-08,Barcelona,51,11.0,2.0,0.2143,106,2.0,0.0376,0,0,0,0,0,70.1,12.2,52.2,0
2024-03-08,Valencia,22,5.0,4.0,0.2315,215,3.0,0.0326,0,0,0,0,0,33.7,16.2,39.6,0
2024-03-08,Sevilla,21,4.0,1.0,0.187,95,2.0,0.0317,0,0,0,0,0,50.9,18.9,28.3,0
2024-03-08,Malaga,19,4.0,2.0,0.2056,276,7.0,0.0326,0,0,0,0,0,48.6,19.3,39.9,0
2024-03-08,Zaragoza,31,6.0,4.0,0.1942,302,5.0,0.0298,0,0,0,0,0,37.9,16.4,9.1,0
2024-03-08,Bilbao,29,6.0,0.0,0.206,222,7.0,0.0315,0,0,0,0,0,64.7,12.2,8.2,0
2024-03-08,Murcia,26,5.0,2.0,0.1959,270,6.0,0.0296,0,0,0,0,0,62.3,19.6,23.1,0
2024-03-08,Palma,30,6.0,2.0,0.2031,180,4.0,0.0333,0,0,0,0,0,62.7,14.9,60.5,0
2024-03-08,A Coruna,16,3.0,0.0,0.182,91,3.0,0.0331,0,0,0,0,0,66.9,13.4,27.8,0
2024-03-09,Madrid,55,12.0,6.0,0.2172,531,7.0,0.0245,0,0,0,0,0,31.3,16.1,23.4,0
2024-03-09,Barcelona,41,8.0,7.0,0.196,554,10.0,0.0307,0,0,0,0,0,63.5,18.8,5.4,0
2024-03-09,Valencia,38,8.0,3.0,0.2121,208,3.0,0.0289,0,0,0,0,0,42.1,17.1,24.7,0
2024-03-09,Sevilla,27,6.0,1.0,0.2262,104,3.0,0.0384,0,0,0,0,0,53.9,23.4,45.6,0
2024-03-09,Malaga,17,4.0,1.0,0.2327,111,2.0,0.027,0,0,0,0,0,34.9,23.9,73.1,0
2024-03-09,Zaragoza,10,2.0,4.0,0.2051,317,5.0,0.0284,0,0,0,0,0,45.6,12.8,23.1,0
2024-03-09,Bilbao,20,4.0,1.0,0.2028,95,2.0,0.0315,0,0,0,0,0,77.9,12.2,39.5,0
2024-03-09,Murcia,9,2.0,1.0,0.2108,145,4.0,0.0346,0,0,0,0,0,55.6,21.5,16.1,0
2024-03-09,Palma,23,5.0,1.0,0.2216,33,0.0,0.0305,0,0,0,0,0,34.5,16.1,49.1,0
2024-03-09,A Coruna,20,4.0,2.0,0.2034,123,2.0,0.0326,0,0,0,0,0,71.8,13.2,27.4,0
2024-03-10,Madrid,24,5.0,1.0,0.2069,377,11.0,0.0318,0,0,0,0,0,53.9,16.3,26.0,0
2024-03-10,Barcelona,67,13.0,3.0,0.195,323,8.0,0.0341,0,0,0,0,0,71.7,13.6,35.4,0
2024-03-10,Valencia,14,3.0,0.0,0.2127,100,3.0,0.03,0,0,0,0,0,56.7,17.8,42.5,0
2024-03-10,Sevilla,31,7.0,3.0,0.2284,249,5.0,0.0321,0,0,0,0,0,45.9,22.2,13.4,0
2024-03-10,Malaga,42,8.0,4.0,0.1918,322,6.0,0.0311,0,0,0,0,0,56.6,17.8,40.9,0
2024-03-10,Zaragoza,51,11.0,3.0,0.2156,178,3.0,0.0337,0,0,0,0,0,61.9,14.0,6.3,0
2024-03-10,Bilbao,34,7.0,3.0,0.2039,247,6.0,0.0365,0,0,0,0,0,79.1,11.6,26.0,0
2024-03-10,Murcia,10,2.0,0.0,0.205,66,2.0,0.0303,0,0,0,0,0,28.8,21.2,0.0,0
2024-03-10,Palma,31,6.0,1.0,0.1942,137,3.0,0.0293,0,0,0,0,0,43.3,16.1,33.4,0
2024-03-10,A Coruna,36,7.0,2.0,0.1945,125,2.0,0.0319,0,0,0,0,0,68.5,18.2,17.1,0
2024-03-11,Madrid,15,3.0,4.0,0.204,355,8.0,0.0338,0,0,0,0,0,64.3,15.8,31.5,0
2024-03-11,Barcelona,13,3.0,1.0,0.239,195,4.0,0.0256,0,0,0,0,0,45.6,16.2,36.6,0
2024-03-11,Valencia,33,6.0,3.0,0.182,133,1.0,0.0302,0,0,0,0,0,70.4,19.4,14.8,0
2024-03-11,Sevilla,23,5.0,2.0,0.2184,255,5.0,0.0275,0,0,0,0,0,29.8,20.8,45.1,0
2024-03-11,Malaga,22,5.0,1.0,0.2284,157,4.0,0.0318,0,0,0,0,0,58.2,18.4,41.7,0
2024-03-11,Zaragoza,11,2.0,0.0,0.1825,91,3.0,0.0328,0,0,0,0,0,76.4,9.8,7.8,0
2024-03-11,Bilbao,25,5.0,1.0,0.2018,228,7.0,0.0351,0,0,0,0,0,89.4,16.1,49.0,0
2024-03-11,Murcia,24,5.0,1.0,0.2118,158,4.0,0.0316,0,0,0,0,0,44.6,18.1,19.0,0
2024-03-11,Palma,32,7.0,1.0,0.2187,103,2.0,0.0292,0,0,0,0,0,61.2,18.5,45.8,0
2024-03-11,A Coruna,26,4.0,3.0,0.1546,173,4.0,0.0404,0,0,0,0,0,98.5,14.5,10.0,0
2024-03-12,Madrid,36,8.0,2.0,0.2237,350,8.0,0.0286,0,0,0,0,0,47.5,14.8,17.4,0
2024-03-12,Barcelona,18,4.0,3.0,0.2197,300,7.0,0.0333,0,0,0,0,0,62.7,15.8,24.3,0
2024-03-12,Valencia,31,7.0,0.0,0.2223,129,4.0,0.031,0,0,0,0,0,45.1,22.8,16.3,0
2024-03-12,Sevilla,27,6.0,2.0,0.2184,247,6.0,0.0324,0,0,0,0,0,50.9,19.7,29.4,0
2024-03-12,Malaga,25,6.0,1.0,0.238,222,6.0,0.0316,0,0,0,0,0,49.3,18.6,34.7,0
2024-03-12,Zaragoza,29,6.0,3.0,0.2086,302,7.0,0.0331,0,0,0,0,0,66.1,15.3,25.3,0
2024-03-12,Bilbao,15,3.0,3.0,0.1941,107,1.0,0.0373,0,0,0,0,0,85.6,13.8,26.8,0
2024-03-12,Murcia,18,4.0,1.0,0.2185,115,2.0,0.0262,0,0,0,0,0,32.4,20.2,0.0,0
2024-03-12,Palma,13,3.0,0.0,0.223,118,4.0,0.0339,0,0,0,0,0,57.8,24.0,43.2,0
2024-03-12,A Coruna,30,5.0,1.0,0.1679,182,5.0,0.033,0,0,0,0,0,78.3,11.0,15.6,0
2024-03-13,Madrid,56,13.0,4.0,0.2316,193,3.0,0.0364,0,0,0,0,0,58.6,11.9,28.2,0
2024-03-13,Barcelona,47,10.0,7.0,0.2126,350,4.0,0.0314,0,0,0,0,0,55.7,14.5,42.3,0
2024-03-13,Valencia,13,3.0,2.0,0.2338,273,6.0,0.0293,0,0,0,0,0,48.6,17.0,28.7,0
2024-03-13,Sevilla,15,3.0,0.0,0.195,97,3.0,0.031,0,0,0,0,0,50.0,23.3,30.8,0
2024-03-13,Malaga,33,7.0,6.0,0.2133,416,7.0,0.0312,0,0,0,0,0,59.4,18.7,50.9,0
2024-03-13,Zaragoza,21,5.0,0.0,0.237,62,2.0,0.0325,0,0,0,0,0,55.5,15.0,4.7,0
2024-03-13,Bilbao,12,2.0,1.0,0.1642,198,6.0,0.0354,0,0,0,0,0,83.3,15.0,0.0,0
2024-03-13,Murcia,33,7.0,2.0,0.2126,451,12.0,0.0311,0,0,0,0,0,45.5,15.1,11.9,0
2024-03-13,Palma,27,6.0,3.0,0.2259,156,2.0,0.032,0,0,0,0,0,48.6,19.0,31.3,0
2024-03-13,A Coruna,15,3.0,0.0,0.1953,152,5.0,0.033,0,0,0,0,0,72.4,14.0,42.4,0
2024-03-14,Madrid,50,11.0,4.0,0.221,428,12.0,0.0374,0,0,0,0,0,52.2,17.0,41.6,0
2024-03-14,Barcelona,65,14.0,7.0,0.2167,346,4.0,0.0318,0,0,0,0,0,47.5,16.9,41.1,0
2024-03-14,Valencia,32,7.0,4.0,0.2219,316,6.0,0.0317,0,0,0,0,1,34.3,18.2,11.9,0
2024-03-14,Sevilla,30,6.0,1.0,0.2026,171,5.0,0.0351,0,0,0,0,0,63.9,19.4,63.4,0
2024-03-14,Malaga,18,4.0,4.0,0.222,168,2.0,0.0358,0,0,0,0,0,46.5,20.8,47.6,0
2024-03-14,Zaragoza,2,0.0,0.0,0.2138,33,1.0,0.0304,0,0,0,0,0,47.4,16.4,0.4,0
2024-03-14,Bilbao,30,7.0,2.0,0.2355,143,2.0,0.028,0,0,0,0,0,50.9,15.6,24.4,0
2024-03-14,Murcia,54,11.0,4.0,0.2043,254,3.0,0.0275,0,0,0,0,0,43.0,18.6,27.1,0
2024-03-14,Palma,36,8.0,1.0,0.2246,315,8.0,0.0286,0,0,0,0,0,43.2,18.5,58.6,0
2024-03-14,A Coruna,33,6.0,3.0,0.1793,156,3.0,0.0385,0,0,0,0,0,87.4,14.4,6.7,0
2024-03-15,Madrid,59,11.0,5.0,0.1877,652,19.0,0.0368,0,0,0,0,0,61.3,14.6,13.7,0
2024-03-15,Barcelona,27,6.0,8.0,0.2205,402,6.0,0.0348,0,0,0,0,0,50.0,16.1,7.5,0
2024-03-15,Valencia,32,7.0,1.0,0.2173,153,3.0,0.0262,0,0,0,0,1,29.8,18.2,19.9,0
2024-03-15,Sevilla,37,8.0,5.0,0.2137,209,1.0,0.0288,0,0,0,0,0,32.5,19.0,13.6,0
2024-03-15,Malaga,29,6.0,6.0,0.2098,299,3.0,0.0301,0,0,0,0,0,37.2,20.2,51.4,0
2024-03-15,Zaragoza,17,3.0,0.0,0.1781,61,2.0,0.0329,0,0,0,0,0,69.8,11.5,4.6,0
2024-03-15,Bilbao,21,4.0,0.0,0.1949,140,5.0,0.0357,0,0,0,0,0,90.5,13.1,32.4,0
2024-03-15,Murcia,25,5.0,0.0,0.201,133,4.0,0.0302,0,0,0,0,0,63.0,14.7,20.5,0
2024-03-15,Palma,19,4.0,0.0,0.2136,64,2.0,0.0311,0,0,0,0,0,29.9,19.8,66.3,0
2024-03-15,A Coruna,10,2.0,2.0,0.1991,85,1.0,0.0354,0,0,0,0,0,71.6,18.6,22.7,0
2024-03-16,Madrid,58,12.0,6.0,0.2066,670,10.0,0.0239,0,0,0,0,0,46.6,12.6,11.2,0
2024-03-16,Barcelona,35,8.0,2.0,0.2271,247,5.0,0.0283,0,0,0,0,0,46.8,18.4,31.1,0
2024-03-16,Valencia,54,11.0,3.0,0.2027,273,4.0,0.0256,0,0,0,0,1,50.3,17.2,41.7,0
2024-03-16,Sevilla,41,8.0,2.0,0.1942,169,3.0,0.0296,0,0,0,0,0,57.2,20.7,19.8,0
2024-03-16,Malaga,54,12.0,2.0,0.2215,210,5.0,0.0334,0,0,0,0,0,63.2,19.0,53.1,0
2024-03-16,Zaragoza,28,6.0,2.0,0.2171,217,3.0,0.023,0,0,0,0,0,35.3,13.9,0.0,0
2024-03-16,Bilbao,73,13.0,1.0,0.1781,133,4.0,0.0376,0,0,0,0,0,66.7,15.0,7.7,0
2024-03-16,Murcia,24,5.0,0.0,0.2061,151,5.0,0.0332,0,0,0,0,0,65.8,24.0,22.8,0
2024-03-16,Palma,18,4.0,0.0,0.2266,60,2.0,0.0335,0,0,0,0,0,46.1,19.3,51.9,0
2024-03-16,A Coruna,16,3.0,0.0,0.1851,57,2.0,0.0348,0,0,0,0,0,60.4,16.5,12.2,0
2024-03-17,Madrid,50,11.0,8.0,0.2179,677,18.0,0.0384,0,0,0,0,0,45.4,12.8,51.7,0
2024-03-17,Barcelona,41,10.0,4.0,0.242,389,8.0,0.0309,0,0,0,0,0,33.1,18.0,49.5,0
2024-03-17,Valencia,67,13.0,1.0,0.1944,383,10.0,0.0287,0,0,0,0,1,61.9,16.9,41.8,0
2024-03-17,Sevilla,29,6.0,2.0,0.2057,122,2.0,0.0329,0,0,0,0,0,53.4,18.9,14.3,0
2024-03-17,Malaga,23,5.0,2.0,0.2217,222,4.0,0.027,0,0,0,0,0,33.6,17.6,35.4,0
2024-03-17,Zaragoza,34,7.0,1.0,0.2074,306,9.0,0.0327,0,0,0,0,0,39.8,16.2,15.9,0
2024-03-17,Bilbao,35,7.0,1.0,0.1998,132,4.0,0.0379,0,0,0,0,0,76.1,12.1,15.2,0
2024-03-17,Murcia,47,9.0,2.0,0.1895,104,1.0,0.0289,0,0,0,0,0,49.5,15.2,14.5,0
2024-03-17,Palma,27,6.0,0.0,0.2261,36,1.0,0.0278,0,0,0,0,0,42.8,17.9,45.4,0
2024-03-17,A Coruna,59,11.0,0.0,0.1879,85,3.0,0.0352,0,0,0,0,0,69.5,16.4,44.0,0
2024-03-18,Madrid,37,8.0,7.0,0.2156,560,10.0,0.0304,0,0,0,0,0,57.8,17.3,15.5,0
2024-03-18,Barcelona,30,7.0,3.0,0.2348,246,4.0,0.0284,0,0,0,0,0,48.9,17.3,17.6,0
2024-03-18,Valencia,29,6.0,2.0,0.2056,196,4.0,0.0306,0,0,0,0,1,46.2,20.5,39.1,0
2024-03-18,Sevilla,46,9.0,1.0,0.1971,238,7.0,0.0337,0,0,0,0,0,48.1,22.1,8.9,0
2024-03-18,Malaga,18,4.0,4.0,0.2194,191,2.0,0.0313,0,0,0,0,0,62.3,19.0,26.5,0
2024-03-18,Zaragoza,31,6.0,2.0,0.1941,208,5.0,0.0337,0,0,0,0,0,56.8,10.8,11.1,0
2024-03-18,Bilbao,15,3.0,0.0,0.1973,81,3.0,0.0369,0,0,0,0,0,87.2,15.7,26.9,0
2024-03-18,Murcia,14,3.0,1.0,0.2217,131,4.0,0.0381,0,0,0,0,0,63.9,18.5,12.4,0
2024-03-18,Palma,15,3.0,2.0,0.2042,96,1.0,0.0313,0,0,0,0,0,54.2,17.2,58.3,0
2024-03-18,A Coruna,10,2.0,1.0,0.2097,72,2.0,0.0417,0,0,0,0,0,78.0,17.6,38.1,0
2024-03-19,Madrid,50,11.0,3.0,0.22,339,8.0,0.0325,0,0,0,0,0,45.8,24.1,30.8,0
2024-03-19,Barcelona,56,13.0,5.0,0.2328,364,6.0,0.0302,0,0,0,0,0,45.7,17.2,40.1,0
2024-03-19,Valencia,23,5.0,1.0,0.2216,152,4.0,0.0328,0,0,0,0,1,45.6,20.3,3.7,0
2024-03-19,Sevilla,23,5.0,1.0,0.2158,142,3.0,0.0281,0,0,0,0,0,48.3,18.3,40.7,0
2024-03-19,Malaga,5,1.0,4.0,0.1921,185,2.0,0.0325,0,0,0,0,0,53.3,21.7,41.5,0
2024-03-19,Zaragoza,21,4.0,0.0,0.1907,70,2.0,0.0286,0,0,0,0,0,43.8,16.7,32.3,0
2024-03-19,Bilbao,53,10.0,1.0,0.1885,62,1.0,0.0325,0,0,0,0,0,92.4,18.1,2.5,1
2024-03-19,Murcia,13,3.0,0.0,0.2314,51,2.0,0.0394,0,0,0,0,0,41.1,21.3,29.6,0
2024-03-19,Palma,4,1.0,1.0,0.2271,150,4.0,0.0334,0,0,0,0,0,45.3,19.2,58.3,0
2024-03-19,A Coruna,22,4.0,0.0,0.1817,104,4.0,0.0386,0,0,0,0,0,76.0,16.0,15.4,0
2024-03-20,Madrid,24,6.0,3.0,0.2531,456,8.0,0.0241,0,0,0,0,0,37.8,17.5,35.6,0
2024-03-20,Barcelona,47,9.0,3.0,0.191,497,12.0,0.0302,0,0,0,0,0,58.7,21.1,31.7,0
